Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index
IRO1_118,Appraise_property,,2005-03-16 13:12:18.161,Variant 4,4
IRO1_118,Check_credit_history,,2005-03-16 13:24:28.902,Variant 4,4
IRO1_118,Assess_loan_risk,,2005-03-16 13:33:26.813,Variant 4,4
IRO1_118,Assess_eligibility,,2005-03-16 13:35:47.065,Variant 4,4
IRO1_118,Prepare_acceptance_pack,,2005-03-16 14:10:07.021,Variant 4,4
IRO1_118,Check_if_home_insurance_quote_is_requested,,2005-03-16 14:56:17.624,Variant 4,4
IRO1_118,Send_acceptance_pack,,2005-03-16 16:02:50.579,Variant 4,4
IRO1_118,Verify_repayment_agreement,,2005-03-16 16:14:15.280,Variant 4,4
IRO1_118,Cancel_application,,2005-03-16 16:20:08.466,Variant 4,4
IRO1_118,Loan__application_canceled,,2005-03-16 16:20:08.466,Variant 4,4
IRO1_495,Loan__application_received,,2005-04-16 18:30:00.000,Variant 1,1
IRO1_495,Check__application__form_completeness,,2005-04-16 18:45:13.166,Variant 1,1
IRO1_495,Appraise_property,,2005-04-16 18:49:20.041,Variant 1,1
IRO1_495,Check_credit_history,,2005-04-17 11:30:50.161,Variant 1,1
IRO1_495,Assess_loan_risk,,2005-04-17 12:10:46.449,Variant 1,1
IRO1_495,Assess_eligibility,,2005-04-17 12:17:29.299,Variant 1,1
IRO1_495,Reject_application,,2005-04-17 14:08:05.142,Variant 1,1
IRO1_495,Loan_application_rejected,,2005-04-17 14:08:05.142,Variant 1,1
IRO1_448,Loan__application_received,,2005-04-13 19:00:00.000,Variant 1,1
IRO1_448,Check__application__form_completeness,,2005-04-14 11:20:22.942,Variant 1,1
IRO1_448,Appraise_property,,2005-04-14 11:28:18.878,Variant 1,1
IRO1_448,Check_credit_history,,2005-04-14 11:40:15.459,Variant 1,1
IRO1_448,Assess_loan_risk,,2005-04-14 12:13:39.175,Variant 1,1
IRO1_448,Assess_eligibility,,2005-04-14 12:34:17.044,Variant 1,1
IRO1_448,Reject_application,,2005-04-14 12:59:23.672,Variant 1,1
IRO1_448,Loan_application_rejected,,2005-04-14 12:59:23.672,Variant 1,1
IRO1_224,Loan__application_received,,2005-03-24 18:00:00.000,Variant 1,1
IRO1_224,Check__application__form_completeness,,2005-03-25 10:33:15.521,Variant 1,1
IRO1_224,Appraise_property,,2005-03-25 11:41:17.997,Variant 1,1
IRO1_224,Check_credit_history,,2005-03-25 11:45:19.983,Variant 1,1
IRO1_224,Assess_loan_risk,,2005-03-25 11:54:53.965,Variant 1,1
IRO1_224,Assess_eligibility,,2005-03-25 12:01:01.886,Variant 1,1
IRO1_224,Reject_application,,2005-03-25 12:44:17.449,Variant 1,1
IRO1_224,Loan_application_rejected,,2005-03-25 12:44:17.449,Variant 1,1
IRO1_385,Loan__application_received,,2005-04-08 11:30:00.000,Variant 1,1
IRO1_385,Check__application__form_completeness,,2005-04-08 11:51:44.917,Variant 1,1
IRO1_385,Appraise_property,,2005-04-08 12:13:33.771,Variant 1,1
IRO1_385,Check_credit_history,,2005-04-08 12:17:59.145,Variant 1,1
IRO1_385,Assess_loan_risk,,2005-04-08 12:39:27.876,Variant 1,1
IRO1_385,Assess_eligibility,,2005-04-08 12:48:52.504,Variant 1,1
IRO1_385,Reject_application,,2005-04-08 12:51:58.053,Variant 1,1
IRO1_385,Loan_application_rejected,,2005-04-08 12:51:58.053,Variant 1,1
IRO1_337,Loan__application_received,,2005-04-03 11:30:00.000,Variant 28,28
IRO1_337,Check__application__form_completeness,,2005-04-03 11:35:47.697,Variant 28,28
IRO1_337,Check_credit_history,,2005-04-03 11:40:28.686,Variant 28,28
IRO1_337,Assess_loan_risk,,2005-04-03 11:58:33.178,Variant 28,28
IRO1_337,Appraise_property,,2005-04-03 12:09:44.641,Variant 28,28
IRO1_337,Assess_eligibility,,2005-04-03 12:47:49.911,Variant 28,28
IRO1_337,Prepare_acceptance_pack,,2005-04-03 13:05:47.341,Variant 28,28
IRO1_337,Check_if_home_insurance_quote_is_requested,,2005-04-03 13:25:58.355,Variant 28,28
IRO1_337,Send_home_insurance_quote,,2005-04-03 14:28:46.568,Variant 28,28
IRO1_337,Verify_repayment_agreement,,2005-04-03 14:38:29.786,Variant 28,28
IRO1_337,Approve_application,,2005-04-03 15:53:30.005,Variant 28,28
IRO1_337,Verify_repayment_agreement,,2005-04-03 16:48:18.186,Variant 28,28
IRO1_337,Prepare_acceptance_pack,,2005-04-03 17:24:37.167,Variant 28,28
IRO1_337,Added_Activity,,2005-04-03 17:55:01.978,Variant 28,28
IRO1_337,Loan__application_approved,,2005-04-03 17:55:01.978,Variant 28,28
IRO1_389,Loan__application_received,,2005-04-08 13:30:00.000,Variant 1,1
IRO1_389,Check__application__form_completeness,,2005-04-08 13:35:28.624,Variant 1,1
IRO1_389,Appraise_property,,2005-04-08 14:08:46.366,Variant 1,1
IRO1_389,Check_credit_history,,2005-04-08 14:15:22.988,Variant 1,1
IRO1_389,Assess_loan_risk,,2005-04-08 14:15:53.149,Variant 1,1
IRO1_389,Assess_eligibility,,2005-04-08 14:20:22.523,Variant 1,1
IRO1_389,Reject_application,,2005-04-08 15:15:26.147,Variant 1,1
IRO1_389,Loan_application_rejected,,2005-04-08 15:15:26.147,Variant 1,1
IRO1_66,Loan__application_received,,2005-03-11 11:00:00.000,Variant 8,8
IRO1_66,Check__application__form_completeness,,2005-03-11 11:04:33.685,Variant 8,8
IRO1_66,Check_credit_history,,2005-03-11 11:22:38.841,Variant 8,8
IRO1_66,Assess_loan_risk,,2005-03-11 11:41:29.022,Variant 8,8
IRO1_66,Appraise_property,,2005-03-11 11:52:44.669,Variant 8,8
IRO1_66,Assess_eligibility,,2005-03-11 12:22:30.986,Variant 8,8
IRO1_66,Prepare_acceptance_pack,,2005-03-11 12:38:38.375,Variant 8,8
IRO1_66,Check_if_home_insurance_quote_is_requested,,2005-03-11 13:08:55.886,Variant 8,8
IRO1_66,Send_home_insurance_quote,,2005-03-11 14:26:02.835,Variant 8,8
IRO1_66,Verify_repayment_agreement,,2005-03-11 14:48:16.746,Variant 8,8
IRO1_66,Cancel_application,,2005-03-11 14:49:32.340,Variant 8,8
IRO1_66,Loan__application_canceled,,2005-03-11 14:49:32.340,Variant 8,8
IRO1_236,Loan__application_received,,2005-03-25 16:00:00.000,Variant 3,3
IRO1_236,Check__application__form_completeness,,2005-03-25 16:14:51.341,Variant 3,3
IRO1_236,Check_credit_history,,2005-03-25 16:26:43.619,Variant 3,3
IRO1_236,Assess_loan_risk,,2005-03-25 16:31:40.631,Variant 3,3
IRO1_236,Appraise_property,,2005-03-25 16:38:39.191,Variant 3,3
IRO1_236,Assess_eligibility,,2005-03-25 16:59:31.738,Variant 3,3
IRO1_236,Reject_application,,2005-03-25 17:23:35.013,Variant 3,3
IRO1_236,Loan_application_rejected,,2005-03-25 17:23:35.013,Variant 3,3
IRO1_335,Loan__application_received,,2005-04-02 18:30:00.000,Variant 1,1
IRO1_335,Check__application__form_completeness,,2005-04-03 11:27:05.986,Variant 1,1
IRO1_335,Appraise_property,,2005-04-03 12:15:15.585,Variant 1,1
IRO1_335,Check_credit_history,,2005-04-03 12:55:25.449,Variant 1,1
IRO1_335,Assess_loan_risk,,2005-04-03 12:58:36.068,Variant 1,1
IRO1_335,Assess_eligibility,,2005-04-03 13:33:56.944,Variant 1,1
IRO1_335,Reject_application,,2005-04-03 13:46:23.666,Variant 1,1
IRO1_335,Loan_application_rejected,,2005-04-03 13:46:23.666,Variant 1,1
IRO1_352,Loan__application_received,,2005-04-03 19:00:00.000,Variant 65,65
IRO1_352,Check__application__form_completeness,,2005-04-06 11:20:39.050,Variant 65,65
IRO1_352,Return_application_back_to_applicant,,2005-04-06 11:40:11.219,Variant 65,65
IRO1_352,Receive_updated_application,,2005-04-06 12:00:53.969,Variant 65,65
IRO1_352,Check__application__form_completeness,,2005-04-06 12:14:10.491,Variant 65,65
IRO1_352,Check_credit_history,,2005-04-06 12:45:05.168,Variant 65,65
IRO1_352,Appraise_property,,2005-04-06 12:49:36.612,Variant 65,65
IRO1_352,Assess_loan_risk,,2005-04-06 14:12:25.228,Variant 65,65
IRO1_352,Assess_eligibility,,2005-04-06 15:55:14.235,Variant 65,65
IRO1_352,Prepare_acceptance_pack,,2005-04-06 17:27:45.825,Variant 65,65
IRO1_352,Check_if_home_insurance_quote_is_requested,,2005-04-06 17:47:37.045,Variant 65,65
IRO1_352,Send_home_insurance_quote,,2005-04-06 17:59:38.746,Variant 65,65
IRO1_352,Verify_repayment_agreement,,2005-04-06 18:36:01.850,Variant 65,65
IRO1_352,Approve_application,,2005-04-06 18:47:29.010,Variant 65,65
IRO1_352,Prepare_acceptance_pack,,2005-04-07 12:08:57.734,Variant 65,65
IRO1_352,Verify_repayment_agreement,,2005-04-07 12:26:09.884,Variant 65,65
IRO1_352,Added_Activity,,2005-04-07 12:46:51.830,Variant 65,65
IRO1_352,Loan__application_approved,,2005-04-07 12:46:51.830,Variant 65,65
IRO1_368,Loan__application_received,,2005-04-06 19:00:00.000,Variant 1,1
IRO1_368,Check__application__form_completeness,,2005-04-07 11:54:07.160,Variant 1,1
IRO1_368,Appraise_property,,2005-04-07 12:04:19.255,Variant 1,1
IRO1_368,Check_credit_history,,2005-04-07 12:33:06.336,Variant 1,1
IRO1_368,Assess_loan_risk,,2005-04-07 12:41:15.059,Variant 1,1
IRO1_368,Assess_eligibility,,2005-04-07 13:30:21.488,Variant 1,1
IRO1_368,Reject_application,,2005-04-07 13:46:09.910,Variant 1,1
IRO1_368,Loan_application_rejected,,2005-04-07 13:46:09.910,Variant 1,1
IRO1_260,Loan__application_received,,2005-03-27 13:00:00.000,Variant 9,9
IRO1_260,Check__application__form_completeness,,2005-03-27 13:15:02.212,Variant 9,9
IRO1_260,Check_credit_history,,2005-03-27 13:21:02.271,Variant 9,9
IRO1_260,Assess_loan_risk,,2005-03-27 13:47:28.631,Variant 9,9
IRO1_260,Appraise_property,,2005-03-27 14:12:38.889,Variant 9,9
IRO1_260,Assess_eligibility,,2005-03-27 14:20:12.099,Variant 9,9
IRO1_260,Prepare_acceptance_pack,,2005-03-27 14:31:11.034,Variant 9,9
IRO1_260,Check_if_home_insurance_quote_is_requested,,2005-03-27 14:34:27.101,Variant 9,9
IRO1_260,Send_acceptance_pack,,2005-03-27 14:39:15.953,Variant 9,9
IRO1_260,Verify_repayment_agreement,,2005-03-27 14:44:14.683,Variant 9,9
IRO1_260,Cancel_application,,2005-03-27 15:19:45.707,Variant 9,9
IRO1_260,Loan__application_canceled,,2005-03-27 15:19:45.707,Variant 9,9
IRO1_433,Loan__application_received,,2005-04-13 11:30:00.000,Variant 9,9
IRO1_433,Check__application__form_completeness,,2005-04-13 11:45:01.293,Variant 9,9
IRO1_433,Check_credit_history,,2005-04-13 12:27:57.184,Variant 9,9
IRO1_433,Assess_loan_risk,,2005-04-13 12:30:13.367,Variant 9,9
IRO1_433,Appraise_property,,2005-04-13 12:30:21.174,Variant 9,9
IRO1_433,Assess_eligibility,,2005-04-13 13:03:33.624,Variant 9,9
IRO1_433,Prepare_acceptance_pack,,2005-04-13 13:03:50.681,Variant 9,9
IRO1_433,Check_if_home_insurance_quote_is_requested,,2005-04-13 13:57:31.429,Variant 9,9
IRO1_433,Send_acceptance_pack,,2005-04-13 14:44:29.148,Variant 9,9
IRO1_433,Verify_repayment_agreement,,2005-04-13 14:48:44.392,Variant 9,9
IRO1_433,Cancel_application,,2005-04-13 14:56:49.668,Variant 9,9
IRO1_433,Loan__application_canceled,,2005-04-13 14:56:49.668,Variant 9,9
IRO1_415,Loan__application_received,,2005-04-09 18:30:00.000,Variant 10,10
IRO1_415,Check__application__form_completeness,,2005-04-10 11:07:38.389,Variant 10,10
IRO1_415,Check_credit_history,,2005-04-10 11:21:06.828,Variant 10,10
IRO1_415,Appraise_property,,2005-04-10 11:22:22.586,Variant 10,10
IRO1_415,Assess_loan_risk,,2005-04-10 11:33:36.573,Variant 10,10
IRO1_415,Assess_eligibility,,2005-04-10 12:23:30.362,Variant 10,10
IRO1_415,Prepare_acceptance_pack,,2005-04-10 12:38:11.699,Variant 10,10
IRO1_415,Check_if_home_insurance_quote_is_requested,,2005-04-10 12:48:03.129,Variant 10,10
IRO1_415,Send_acceptance_pack,,2005-04-10 12:53:57.615,Variant 10,10
IRO1_415,Verify_repayment_agreement,,2005-04-10 13:02:09.758,Variant 10,10
IRO1_415,Cancel_application,,2005-04-10 14:37:37.695,Variant 10,10
IRO1_415,Loan__application_canceled,,2005-04-10 14:37:37.695,Variant 10,10
IRO1_318,Loan__application_received,,2005-04-01 18:00:00.000,Variant 2,2
IRO1_318,Check__application__form_completeness,,2005-04-02 11:05:19.168,Variant 2,2
IRO1_318,Check_credit_history,,2005-04-02 11:07:35.331,Variant 2,2
IRO1_318,Appraise_property,,2005-04-02 11:16:10.303,Variant 2,2
IRO1_318,Assess_loan_risk,,2005-04-02 11:30:13.971,Variant 2,2
IRO1_318,Assess_eligibility,,2005-04-02 11:39:18.396,Variant 2,2
IRO1_318,Reject_application,,2005-04-02 12:09:43.345,Variant 2,2
IRO1_318,Loan_application_rejected,,2005-04-02 12:09:43.345,Variant 2,2
IRO1_359,Loan__application_received,,2005-04-06 14:30:00.000,Variant 29,29
IRO1_359,Check__application__form_completeness,,2005-04-06 15:45:33.889,Variant 29,29
IRO1_359,Check_credit_history,,2005-04-06 16:17:47.259,Variant 29,29
IRO1_359,Assess_loan_risk,,2005-04-06 16:18:53.076,Variant 29,29
IRO1_359,Appraise_property,,2005-04-06 17:18:08.674,Variant 29,29
IRO1_359,Assess_eligibility,,2005-04-06 17:26:04.822,Variant 29,29
IRO1_359,Prepare_acceptance_pack,,2005-04-06 18:25:56.768,Variant 29,29
IRO1_359,Check_if_home_insurance_quote_is_requested,,2005-04-06 18:26:39.621,Variant 29,29
IRO1_359,Send_acceptance_pack,,2005-04-06 18:28:33.942,Variant 29,29
IRO1_359,Verify_repayment_agreement,,2005-04-06 18:35:21.708,Variant 29,29
IRO1_359,Approve_application,,2005-04-07 11:52:01.296,Variant 29,29
IRO1_359,Verify_repayment_agreement,,2005-04-07 11:52:11.359,Variant 29,29
IRO1_359,Prepare_acceptance_pack,,2005-04-07 12:06:20.432,Variant 29,29
IRO1_359,Added_Activity,,2005-04-07 13:03:30.802,Variant 29,29
IRO1_359,Loan__application_approved,,2005-04-07 13:03:30.802,Variant 29,29
IRO1_397,Loan__application_received,,2005-04-08 17:30:00.000,Variant 4,4
IRO1_397,Check__application__form_completeness,,2005-04-08 18:01:33.235,Variant 4,4
IRO1_397,Appraise_property,,2005-04-08 18:04:42.409,Variant 4,4
IRO1_397,Check_credit_history,,2005-04-09 11:13:40.344,Variant 4,4
IRO1_397,Assess_loan_risk,,2005-04-09 11:42:34.780,Variant 4,4
IRO1_397,Assess_eligibility,,2005-04-09 12:42:58.509,Variant 4,4
IRO1_397,Prepare_acceptance_pack,,2005-04-09 13:12:04.965,Variant 4,4
IRO1_397,Check_if_home_insurance_quote_is_requested,,2005-04-09 13:33:21.987,Variant 4,4
IRO1_397,Send_acceptance_pack,,2005-04-09 13:45:55.235,Variant 4,4
IRO1_397,Verify_repayment_agreement,,2005-04-09 14:06:24.623,Variant 4,4
IRO1_397,Cancel_application,,2005-04-09 14:32:09.977,Variant 4,4
IRO1_397,Loan__application_canceled,,2005-04-09 14:32:09.977,Variant 4,4
IRO1_241,Loan__application_received,,2005-03-26 10:30:00.000,Variant 16,16
IRO1_241,Check__application__form_completeness,,2005-03-26 10:59:20.521,Variant 16,16
IRO1_241,Appraise_property,,2005-03-26 11:20:35.664,Variant 16,16
IRO1_241,Check_credit_history,,2005-03-26 12:05:07.792,Variant 16,16
IRO1_241,Assess_loan_risk,,2005-03-26 14:50:00.326,Variant 16,16
IRO1_241,Assess_eligibility,,2005-03-26 15:15:49.324,Variant 16,16
IRO1_241,Prepare_acceptance_pack,,2005-03-26 16:32:44.222,Variant 16,16
IRO1_241,Check_if_home_insurance_quote_is_requested,,2005-03-26 16:37:50.512,Variant 16,16
IRO1_241,Send_home_insurance_quote,,2005-03-26 17:03:11.147,Variant 16,16
IRO1_241,Verify_repayment_agreement,,2005-03-26 17:10:13.458,Variant 16,16
IRO1_241,Approve_application,,2005-03-26 17:28:53.374,Variant 16,16
IRO1_241,Prepare_acceptance_pack,,2005-03-26 17:34:03.340,Variant 16,16
IRO1_241,Verify_repayment_agreement,,2005-03-27 11:18:45.687,Variant 16,16
IRO1_241,Added_Activity,,2005-03-27 11:32:14.666,Variant 16,16
IRO1_241,Loan__application_approved,,2005-03-27 11:32:14.666,Variant 16,16
IRO1_106,Loan__application_received,,2005-03-13 15:00:00.000,Variant 3,3
IRO1_106,Check__application__form_completeness,,2005-03-13 16:15:18.645,Variant 3,3
IRO1_106,Check_credit_history,,2005-03-13 16:19:38.534,Variant 3,3
IRO1_106,Assess_loan_risk,,2005-03-13 16:22:06.007,Variant 3,3
IRO1_106,Appraise_property,,2005-03-13 16:26:33.267,Variant 3,3
IRO1_106,Assess_eligibility,,2005-03-13 16:33:21.101,Variant 3,3
IRO1_106,Reject_application,,2005-03-13 16:38:23.634,Variant 3,3
IRO1_106,Loan_application_rejected,,2005-03-13 16:38:23.634,Variant 3,3
IRO1_245,Loan__application_received,,2005-03-26 12:30:00.000,Variant 2,2
IRO1_245,Check__application__form_completeness,,2005-03-26 13:25:48.188,Variant 2,2
IRO1_245,Check_credit_history,,2005-03-26 13:56:11.881,Variant 2,2
IRO1_245,Appraise_property,,2005-03-26 14:00:37.806,Variant 2,2
IRO1_245,Assess_loan_risk,,2005-03-26 14:08:28.736,Variant 2,2
IRO1_245,Assess_eligibility,,2005-03-26 14:10:10.816,Variant 2,2
IRO1_245,Reject_application,,2005-03-26 15:22:43.349,Variant 2,2
IRO1_245,Loan_application_rejected,,2005-03-26 15:22:43.349,Variant 2,2
IRO1_402,Loan__application_received,,2005-04-09 12:00:00.000,Variant 24,24
IRO1_402,Check__application__form_completeness,,2005-04-09 12:04:41.663,Variant 24,24
IRO1_402,Check_credit_history,,2005-04-09 12:51:41.913,Variant 24,24
IRO1_402,Assess_loan_risk,,2005-04-09 13:09:01.053,Variant 24,24
IRO1_402,Appraise_property,,2005-04-09 13:39:37.631,Variant 24,24
IRO1_402,Assess_eligibility,,2005-04-09 13:46:13.110,Variant 24,24
IRO1_402,Prepare_acceptance_pack,,2005-04-09 13:54:58.929,Variant 24,24
IRO1_402,Check_if_home_insurance_quote_is_requested,,2005-04-09 14:15:25.091,Variant 24,24
IRO1_402,Send_home_insurance_quote,,2005-04-09 14:28:24.697,Variant 24,24
IRO1_402,Verify_repayment_agreement,,2005-04-09 14:41:40.686,Variant 24,24
IRO1_402,Approve_application,,2005-04-09 15:18:39.812,Variant 24,24
IRO1_402,Prepare_acceptance_pack,,2005-04-09 15:22:39.525,Variant 24,24
IRO1_402,Verify_repayment_agreement,,2005-04-09 16:26:09.600,Variant 24,24
IRO1_402,Added_Activity,,2005-04-09 16:31:56.545,Variant 24,24
IRO1_402,Loan__application_approved,,2005-04-09 16:31:56.545,Variant 24,24
IRO1_112,Loan__application_received,,2005-03-13 18:00:00.000,Variant 1,1
IRO1_112,Check__application__form_completeness,,2005-03-16 10:21:21.858,Variant 1,1
IRO1_112,Appraise_property,,2005-03-16 10:44:32.157,Variant 1,1
IRO1_112,Check_credit_history,,2005-03-16 11:00:16.945,Variant 1,1
IRO1_112,Assess_loan_risk,,2005-03-16 11:51:52.171,Variant 1,1
IRO1_112,Assess_eligibility,,2005-03-16 12:11:42.351,Variant 1,1
IRO1_112,Reject_application,,2005-03-16 13:18:34.250,Variant 1,1
IRO1_112,Loan_application_rejected,,2005-03-16 13:18:34.250,Variant 1,1
IRO1_155,Loan__application_received,,2005-03-18 15:30:00.000,Variant 74,74
IRO1_155,Check__application__form_completeness,,2005-03-18 16:01:48.639,Variant 74,74
IRO1_155,Return_application_back_to_applicant,,2005-03-19 10:37:00.733,Variant 74,74
IRO1_155,Receive_updated_application,,2005-03-19 10:41:07.464,Variant 74,74
IRO1_155,Check__application__form_completeness,,2005-03-19 11:02:44.117,Variant 74,74
IRO1_155,Check_credit_history,,2005-03-19 11:29:15.658,Variant 74,74
IRO1_155,Assess_loan_risk,,2005-03-19 12:41:55.872,Variant 74,74
IRO1_155,Appraise_property,,2005-03-19 14:08:36.749,Variant 74,74
IRO1_155,Assess_eligibility,,2005-03-19 14:34:50.434,Variant 74,74
IRO1_155,Prepare_acceptance_pack,,2005-03-19 14:41:21.228,Variant 74,74
IRO1_155,Check_if_home_insurance_quote_is_requested,,2005-03-19 15:04:03.219,Variant 74,74
IRO1_155,Send_home_insurance_quote,,2005-03-19 16:34:49.519,Variant 74,74
IRO1_155,Verify_repayment_agreement,,2005-03-19 17:21:16.138,Variant 74,74
IRO1_155,Approve_application,,2005-03-19 17:31:51.732,Variant 74,74
IRO1_155,Verify_repayment_agreement,,2005-03-20 10:00:20.448,Variant 74,74
IRO1_155,Prepare_acceptance_pack,,2005-03-20 10:16:51.721,Variant 74,74
IRO1_155,Added_Activity,,2005-03-20 10:38:53.925,Variant 74,74
IRO1_155,Loan__application_approved,,2005-03-20 10:38:53.925,Variant 74,74
IRO1_396,Loan__application_received,,2005-04-08 17:00:00.000,Variant 1,1
IRO1_396,Check__application__form_completeness,,2005-04-08 17:04:51.847,Variant 1,1
IRO1_396,Appraise_property,,2005-04-08 17:30:47.486,Variant 1,1
IRO1_396,Check_credit_history,,2005-04-08 17:38:00.098,Variant 1,1
IRO1_396,Assess_loan_risk,,2005-04-09 11:05:37.264,Variant 1,1
IRO1_396,Assess_eligibility,,2005-04-09 11:22:10.771,Variant 1,1
IRO1_396,Reject_application,,2005-04-09 11:29:33.115,Variant 1,1
IRO1_396,Loan_application_rejected,,2005-04-09 11:29:33.115,Variant 1,1
IRO1_317,Loan__application_received,,2005-04-01 17:30:00.000,Variant 1,1
IRO1_317,Check__application__form_completeness,,2005-04-01 18:17:46.913,Variant 1,1
IRO1_317,Appraise_property,,2005-04-01 18:26:05.921,Variant 1,1
IRO1_317,Check_credit_history,,2005-04-02 11:02:22.344,Variant 1,1
IRO1_317,Assess_loan_risk,,2005-04-02 11:43:40.542,Variant 1,1
IRO1_317,Assess_eligibility,,2005-04-02 12:43:32.123,Variant 1,1
IRO1_317,Reject_application,,2005-04-02 12:43:48.144,Variant 1,1
IRO1_317,Loan_application_rejected,,2005-04-02 12:43:48.144,Variant 1,1
IRO1_237,Loan__application_received,,2005-03-25 16:30:00.000,Variant 9,9
IRO1_237,Check__application__form_completeness,,2005-03-25 17:10:05.068,Variant 9,9
IRO1_237,Check_credit_history,,2005-03-25 17:21:43.379,Variant 9,9
IRO1_237,Assess_loan_risk,,2005-03-26 10:09:38.967,Variant 9,9
IRO1_237,Appraise_property,,2005-03-26 10:58:57.155,Variant 9,9
IRO1_237,Assess_eligibility,,2005-03-26 11:11:29.183,Variant 9,9
IRO1_237,Prepare_acceptance_pack,,2005-03-26 11:12:10.781,Variant 9,9
IRO1_237,Check_if_home_insurance_quote_is_requested,,2005-03-26 11:23:56.813,Variant 9,9
IRO1_237,Send_acceptance_pack,,2005-03-26 11:33:41.903,Variant 9,9
IRO1_237,Verify_repayment_agreement,,2005-03-26 11:44:44.841,Variant 9,9
IRO1_237,Cancel_application,,2005-03-26 12:54:47.405,Variant 9,9
IRO1_237,Loan__application_canceled,,2005-03-26 12:54:47.405,Variant 9,9
IRO1_282,Loan__application_received,,2005-03-30 16:00:00.000,Variant 1,1
IRO1_282,Check__application__form_completeness,,2005-03-30 16:03:37.861,Variant 1,1
IRO1_282,Appraise_property,,2005-03-30 16:10:10.389,Variant 1,1
IRO1_282,Check_credit_history,,2005-03-30 16:13:55.135,Variant 1,1
IRO1_282,Assess_loan_risk,,2005-03-30 16:48:56.556,Variant 1,1
IRO1_282,Assess_eligibility,,2005-03-30 17:54:39.226,Variant 1,1
IRO1_282,Reject_application,,2005-03-30 18:45:47.201,Variant 1,1
IRO1_282,Loan_application_rejected,,2005-03-30 18:45:47.201,Variant 1,1
IRO1_371,Loan__application_received,,2005-04-07 12:30:00.000,Variant 85,85
IRO1_371,Check__application__form_completeness,,2005-04-07 12:37:10.775,Variant 85,85
IRO1_371,Return_application_back_to_applicant,,2005-04-07 12:48:57.312,Variant 85,85
IRO1_371,Receive_updated_application,,2005-04-07 13:16:07.659,Variant 85,85
IRO1_371,Check__application__form_completeness,,2005-04-07 13:27:58.749,Variant 85,85
IRO1_371,Return_application_back_to_applicant,,2005-04-07 14:16:58.348,Variant 85,85
IRO1_371,Receive_updated_application,,2005-04-07 14:24:30.046,Variant 85,85
IRO1_371,Check__application__form_completeness,,2005-04-07 14:47:05.097,Variant 85,85
IRO1_371,Check_credit_history,,2005-04-07 14:52:32.745,Variant 85,85
IRO1_371,Assess_loan_risk,,2005-04-07 15:03:44.875,Variant 85,85
IRO1_371,Appraise_property,,2005-04-07 15:23:16.361,Variant 85,85
IRO1_371,Assess_eligibility,,2005-04-07 15:36:31.152,Variant 85,85
IRO1_371,Prepare_acceptance_pack,,2005-04-07 16:30:46.294,Variant 85,85
IRO1_371,Check_if_home_insurance_quote_is_requested,,2005-04-07 16:36:30.675,Variant 85,85
IRO1_371,Send_home_insurance_quote,,2005-04-07 16:59:22.837,Variant 85,85
IRO1_371,Verify_repayment_agreement,,2005-04-07 17:54:56.950,Variant 85,85
IRO1_371,Approve_application,,2005-04-07 17:55:10.481,Variant 85,85
IRO1_371,Prepare_acceptance_pack,,2005-04-07 18:14:38.746,Variant 85,85
IRO1_371,Verify_repayment_agreement,,2005-04-07 18:21:55.155,Variant 85,85
IRO1_371,Added_Activity,,2005-04-08 11:01:29.403,Variant 85,85
IRO1_371,Loan__application_approved,,2005-04-08 11:01:29.403,Variant 85,85
IRO1_179,Loan__application_received,,2005-03-20 11:30:00.000,Variant 31,31
IRO1_179,Check__application__form_completeness,,2005-03-20 12:14:52.251,Variant 31,31
IRO1_179,Return_application_back_to_applicant,,2005-03-20 12:15:57.288,Variant 31,31
IRO1_179,Receive_updated_application,,2005-03-20 13:23:41.816,Variant 31,31
IRO1_179,Check__application__form_completeness,,2005-03-20 13:33:16.683,Variant 31,31
IRO1_179,Appraise_property,,2005-03-20 13:51:45.427,Variant 31,31
IRO1_179,Check_credit_history,,2005-03-20 14:05:41.755,Variant 31,31
IRO1_179,Assess_loan_risk,,2005-03-20 15:13:25.107,Variant 31,31
IRO1_179,Assess_eligibility,,2005-03-20 16:52:28.261,Variant 31,31
IRO1_179,Prepare_acceptance_pack,,2005-03-20 17:03:13.934,Variant 31,31
IRO1_179,Check_if_home_insurance_quote_is_requested,,2005-03-20 17:56:34.927,Variant 31,31
IRO1_179,Send_home_insurance_quote,,2005-03-23 10:03:42.227,Variant 31,31
IRO1_179,Verify_repayment_agreement,,2005-03-23 10:15:36.502,Variant 31,31
IRO1_179,Cancel_application,,2005-03-23 11:23:29.288,Variant 31,31
IRO1_179,Loan__application_canceled,,2005-03-23 11:23:29.288,Variant 31,31
IRO1_99,Loan__application_received,,2005-03-13 11:30:00.000,Variant 80,80
IRO1_99,Check__application__form_completeness,,2005-03-13 12:30:29.755,Variant 80,80
IRO1_99,Return_application_back_to_applicant,,2005-03-13 12:35:06.378,Variant 80,80
IRO1_99,Receive_updated_application,,2005-03-13 13:03:50.723,Variant 80,80
IRO1_99,Check__application__form_completeness,,2005-03-13 13:06:48.110,Variant 80,80
IRO1_99,Return_application_back_to_applicant,,2005-03-13 14:34:36.863,Variant 80,80
IRO1_99,Receive_updated_application,,2005-03-13 15:46:02.346,Variant 80,80
IRO1_99,Check__application__form_completeness,,2005-03-13 16:04:32.682,Variant 80,80
