Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index
b1_204,Check_credit_history,,2004-02-18 17:45:14.981,Variant 7,7
b1_204,Assess_loan_risk,,2004-02-18 17:46:24.364,Variant 7,7
b1_204,Assess_eligibility,,2004-02-19 10:35:28.102,Variant 7,7
b1_204,Prepare_acceptance_pack,,2004-02-19 10:59:08.899,Variant 7,7
b1_204,Check_if_home_insurance_quote_is_requested,,2004-02-19 11:06:52.258,Variant 7,7
b1_204,Send_acceptance_pack,,2004-02-19 11:25:09.101,Variant 7,7
b1_204,Verify_repayment_agreement,,2004-02-19 11:53:28.312,Variant 7,7
b1_204,Approve_application,,2004-02-19 11:55:38.674,Variant 7,7
b1_204,Loan__application_approved,,2004-02-19 11:55:38.674,Variant 7,7
b1_262,Loan__application_received,,2004-02-24 13:00:00.000,Variant 1,1
b1_262,Check__application__form_completeness,,2004-02-24 13:40:09.326,Variant 1,1
b1_262,Appraise_property,,2004-02-24 13:56:39.040,Variant 1,1
b1_262,Check_credit_history,,2004-02-24 14:04:25.612,Variant 1,1
b1_262,Assess_loan_risk,,2004-02-24 14:11:55.720,Variant 1,1
b1_262,Assess_eligibility,,2004-02-24 14:15:05.066,Variant 1,1
b1_262,Reject_application,,2004-02-24 14:29:09.050,Variant 1,1
b1_262,Loan_application_rejected,,2004-02-24 14:29:09.050,Variant 1,1
b1_489,Loan__application_received,,2004-03-15 14:30:00.000,Variant 1,1
b1_489,Check__application__form_completeness,,2004-03-15 14:33:57.038,Variant 1,1
b1_489,Appraise_property,,2004-03-15 14:34:27.457,Variant 1,1
b1_489,Check_credit_history,,2004-03-15 15:09:30.878,Variant 1,1
b1_489,Assess_loan_risk,,2004-03-15 15:39:44.608,Variant 1,1
b1_489,Assess_eligibility,,2004-03-15 15:54:23.102,Variant 1,1
b1_489,Reject_application,,2004-03-15 16:39:15.287,Variant 1,1
b1_489,Loan_application_rejected,,2004-03-15 16:39:15.287,Variant 1,1
b1_109,Loan__application_received,,2004-02-10 16:30:00.000,Variant 4,4
b1_109,Check__application__form_completeness,,2004-02-10 16:37:23.877,Variant 4,4
b1_109,Check_credit_history,,2004-02-10 16:41:49.752,Variant 4,4
b1_109,Assess_loan_risk,,2004-02-10 16:41:51.714,Variant 4,4
b1_109,Appraise_property,,2004-02-10 16:59:28.400,Variant 4,4
b1_109,Assess_eligibility,,2004-02-10 17:13:35.559,Variant 4,4
b1_109,Reject_application,,2004-02-10 17:51:00.334,Variant 4,4
b1_109,Loan_application_rejected,,2004-02-10 17:51:00.334,Variant 4,4
b1_225,Loan__application_received,,2004-02-20 10:30:00.000,Variant 19,19
b1_225,Check__application__form_completeness,,2004-02-20 11:34:10.872,Variant 19,19
b1_225,Check_credit_history,,2004-02-20 11:34:40.852,Variant 19,19
b1_225,Appraise_property,,2004-02-20 11:51:08.079,Variant 19,19
b1_225,Assess_loan_risk,,2004-02-20 12:14:37.806,Variant 19,19
b1_225,Assess_eligibility,,2004-02-20 13:16:34.746,Variant 19,19
b1_225,Prepare_acceptance_pack,,2004-02-20 14:02:27.646,Variant 19,19
b1_225,Check_if_home_insurance_quote_is_requested,,2004-02-20 14:14:55.132,Variant 19,19
b1_225,Send_acceptance_pack,,2004-02-20 16:13:00.391,Variant 19,19
b1_225,Verify_repayment_agreement,,2004-02-20 16:16:39.318,Variant 19,19
b1_225,Cancel_application,,2004-02-20 16:22:48.889,Variant 19,19
b1_225,Loan__application_canceled,,2004-02-20 16:22:48.889,Variant 19,19
b1_26,Loan__application_received,,2004-02-03 15:00:00.000,Variant 12,12
b1_26,Check__application__form_completeness,,2004-02-03 15:13:08.748,Variant 12,12
b1_26,Appraise_property,,2004-02-03 15:40:10.783,Variant 12,12
b1_26,Check_credit_history,,2004-02-03 16:48:56.580,Variant 12,12
b1_26,Assess_loan_risk,,2004-02-03 17:06:17.168,Variant 12,12
b1_26,Assess_eligibility,,2004-02-03 17:11:50.235,Variant 12,12
b1_26,Prepare_acceptance_pack,,2004-02-03 17:13:03.359,Variant 12,12
b1_26,Check_if_home_insurance_quote_is_requested,,2004-02-03 17:26:23.436,Variant 12,12
b1_26,Send_home_insurance_quote,,2004-02-04 10:42:16.952,Variant 12,12
b1_26,Verify_repayment_agreement,,2004-02-04 11:06:12.781,Variant 12,12
b1_26,Approve_application,,2004-02-04 11:25:34.229,Variant 12,12
b1_26,Loan__application_approved,,2004-02-04 11:25:34.229,Variant 12,12
b1_252,Loan__application_received,,2004-02-23 16:00:00.000,Variant 1,1
b1_252,Check__application__form_completeness,,2004-02-23 16:15:44.721,Variant 1,1
b1_252,Appraise_property,,2004-02-23 16:38:17.386,Variant 1,1
b1_252,Check_credit_history,,2004-02-24 10:22:16.333,Variant 1,1
b1_252,Assess_loan_risk,,2004-02-24 12:59:48.805,Variant 1,1
b1_252,Assess_eligibility,,2004-02-24 13:44:44.549,Variant 1,1
b1_252,Reject_application,,2004-02-24 13:46:09.675,Variant 1,1
b1_252,Loan_application_rejected,,2004-02-24 13:46:09.675,Variant 1,1
b1_131,Loan__application_received,,2004-02-12 11:30:00.000,Variant 1,1
b1_131,Check__application__form_completeness,,2004-02-12 11:38:13.057,Variant 1,1
b1_131,Appraise_property,,2004-02-12 11:40:33.019,Variant 1,1
b1_131,Check_credit_history,,2004-02-12 11:54:35.185,Variant 1,1
b1_131,Assess_loan_risk,,2004-02-12 12:14:30.804,Variant 1,1
b1_131,Assess_eligibility,,2004-02-12 12:39:08.761,Variant 1,1
b1_131,Reject_application,,2004-02-12 12:55:36.785,Variant 1,1
b1_131,Loan_application_rejected,,2004-02-12 12:55:36.785,Variant 1,1
b1_312,Loan__application_received,,2004-02-27 14:00:00.000,Variant 2,2
b1_312,Check__application__form_completeness,,2004-02-27 14:07:28.670,Variant 2,2
b1_312,Check_credit_history,,2004-02-27 14:10:53.118,Variant 2,2
b1_312,Appraise_property,,2004-02-27 14:23:29.255,Variant 2,2
b1_312,Assess_loan_risk,,2004-02-27 15:07:25.351,Variant 2,2
b1_312,Assess_eligibility,,2004-02-27 15:09:54.059,Variant 2,2
b1_312,Reject_application,,2004-02-27 15:38:25.007,Variant 2,2
b1_312,Loan_application_rejected,,2004-02-27 15:38:25.007,Variant 2,2
b1_217,Loan__application_received,,2004-02-19 14:30:00.000,Variant 9,9
b1_217,Check__application__form_completeness,,2004-02-19 14:38:02.375,Variant 9,9
b1_217,Appraise_property,,2004-02-19 14:51:31.842,Variant 9,9
b1_217,Check_credit_history,,2004-02-19 15:12:30.139,Variant 9,9
b1_217,Assess_loan_risk,,2004-02-19 15:39:56.188,Variant 9,9
b1_217,Assess_eligibility,,2004-02-19 15:47:45.348,Variant 9,9
b1_217,Prepare_acceptance_pack,,2004-02-19 15:49:00.999,Variant 9,9
b1_217,Check_if_home_insurance_quote_is_requested,,2004-02-19 16:44:48.610,Variant 9,9
b1_217,Send_home_insurance_quote,,2004-02-19 17:14:28.879,Variant 9,9
b1_217,Verify_repayment_agreement,,2004-02-19 17:38:40.070,Variant 9,9
b1_217,Cancel_application,,2004-02-19 17:40:38.418,Variant 9,9
b1_217,Loan__application_canceled,,2004-02-19 17:40:38.418,Variant 9,9
b1_345,Loan__application_received,,2004-03-02 14:30:00.000,Variant 4,4
b1_345,Check__application__form_completeness,,2004-03-02 14:55:04.740,Variant 4,4
b1_345,Check_credit_history,,2004-03-02 14:58:39.739,Variant 4,4
b1_345,Assess_loan_risk,,2004-03-02 15:02:13.786,Variant 4,4
b1_345,Appraise_property,,2004-03-02 15:20:06.515,Variant 4,4
b1_345,Assess_eligibility,,2004-03-02 15:33:51.259,Variant 4,4
b1_345,Reject_application,,2004-03-02 16:10:11.927,Variant 4,4
b1_345,Loan_application_rejected,,2004-03-02 16:10:11.927,Variant 4,4
b1_156,Loan__application_received,,2004-02-13 16:00:00.000,Variant 4,4
b1_156,Check__application__form_completeness,,2004-02-13 16:17:23.133,Variant 4,4
b1_156,Check_credit_history,,2004-02-13 16:34:20.445,Variant 4,4
b1_156,Assess_loan_risk,,2004-02-13 16:40:20.770,Variant 4,4
b1_156,Appraise_property,,2004-02-13 17:31:56.473,Variant 4,4
b1_156,Assess_eligibility,,2004-02-13 17:40:36.770,Variant 4,4
b1_156,Reject_application,,2004-02-13 17:49:04.245,Variant 4,4
b1_156,Loan_application_rejected,,2004-02-13 17:49:04.245,Variant 4,4
b1_233,Loan__application_received,,2004-02-20 14:30:00.000,Variant 29,29
b1_233,Check__application__form_completeness,,2004-02-20 14:36:32.804,Variant 29,29
b1_233,Return_application_back_to_applicant,,2004-02-20 15:06:54.327,Variant 29,29
b1_233,Receive_updated_application,,2004-02-20 15:54:59.038,Variant 29,29
b1_233,Check__application__form_completeness,,2004-02-20 16:34:44.190,Variant 29,29
b1_233,Appraise_property,,2004-02-20 16:43:18.467,Variant 29,29
b1_233,Check_credit_history,,2004-02-23 10:34:12.089,Variant 29,29
b1_233,Assess_loan_risk,,2004-02-23 10:39:58.828,Variant 29,29
b1_233,Assess_eligibility,,2004-02-23 10:59:26.561,Variant 29,29
b1_233,Reject_application,,2004-02-23 12:15:10.811,Variant 29,29
b1_233,Loan_application_rejected,,2004-02-23 12:15:10.811,Variant 29,29
b1_173,Loan__application_received,,2004-02-16 16:30:00.000,Variant 15,15
b1_173,Check__application__form_completeness,,2004-02-16 16:49:39.701,Variant 15,15
b1_173,Check_credit_history,,2004-02-16 16:57:21.799,Variant 15,15
b1_173,Appraise_property,,2004-02-16 17:03:11.908,Variant 15,15
b1_173,Assess_loan_risk,,2004-02-16 17:32:34.798,Variant 15,15
b1_173,Assess_eligibility,,2004-02-16 17:55:53.213,Variant 15,15
b1_173,Prepare_acceptance_pack,,2004-02-17 10:59:22.534,Variant 15,15
b1_173,Check_if_home_insurance_quote_is_requested,,2004-02-17 11:06:34.434,Variant 15,15
b1_173,Send_home_insurance_quote,,2004-02-17 11:09:50.238,Variant 15,15
b1_173,Verify_repayment_agreement,,2004-02-17 11:29:11.046,Variant 15,15
b1_173,Cancel_application,,2004-02-17 11:33:57.482,Variant 15,15
b1_173,Loan__application_canceled,,2004-02-17 11:33:57.482,Variant 15,15
b1_268,Loan__application_received,,2004-02-24 16:00:00.000,Variant 1,1
b1_268,Check__application__form_completeness,,2004-02-24 16:02:29.703,Variant 1,1
b1_268,Appraise_property,,2004-02-24 16:19:58.013,Variant 1,1
b1_268,Check_credit_history,,2004-02-24 16:20:19.942,Variant 1,1
b1_268,Assess_loan_risk,,2004-02-24 17:01:10.695,Variant 1,1
b1_268,Assess_eligibility,,2004-02-24 17:54:39.436,Variant 1,1
b1_268,Reject_application,,2004-02-24 17:57:45.357,Variant 1,1
b1_268,Loan_application_rejected,,2004-02-24 17:57:45.357,Variant 1,1
b1_391,Loan__application_received,,2004-03-05 13:30:00.000,Variant 2,2
b1_391,Check__application__form_completeness,,2004-03-05 13:33:54.292,Variant 2,2
b1_391,Check_credit_history,,2004-03-05 13:40:00.799,Variant 2,2
b1_391,Appraise_property,,2004-03-05 14:08:18.428,Variant 2,2
b1_391,Assess_loan_risk,,2004-03-05 14:08:56.545,Variant 2,2
b1_391,Assess_eligibility,,2004-03-05 14:10:26.614,Variant 2,2
b1_391,Reject_application,,2004-03-05 15:24:35.579,Variant 2,2
b1_391,Loan_application_rejected,,2004-03-05 15:24:35.579,Variant 2,2
b1_362,Loan__application_received,,2004-03-03 15:00:00.000,Variant 16,16
b1_362,Check__application__form_completeness,,2004-03-03 16:00:27.518,Variant 16,16
b1_362,Check_credit_history,,2004-03-03 16:10:15.075,Variant 16,16
b1_362,Appraise_property,,2004-03-03 16:28:39.348,Variant 16,16
b1_362,Assess_loan_risk,,2004-03-03 17:03:09.075,Variant 16,16
b1_362,Assess_eligibility,,2004-03-03 17:16:14.148,Variant 16,16
b1_362,Prepare_acceptance_pack,,2004-03-03 17:40:42.006,Variant 16,16
b1_362,Check_if_home_insurance_quote_is_requested,,2004-03-04 10:07:55.996,Variant 16,16
b1_362,Send_home_insurance_quote,,2004-03-04 11:02:14.182,Variant 16,16
b1_362,Verify_repayment_agreement,,2004-03-04 11:07:09.705,Variant 16,16
b1_362,Approve_application,,2004-03-04 11:26:42.984,Variant 16,16
b1_362,Loan__application_approved,,2004-03-04 11:26:42.984,Variant 16,16
b1_273,Loan__application_received,,2004-02-25 10:30:00.000,Variant 20,20
b1_273,Check__application__form_completeness,,2004-02-25 10:50:13.258,Variant 20,20
b1_273,Check_credit_history,,2004-02-25 11:02:19.452,Variant 20,20
b1_273,Appraise_property,,2004-02-25 11:20:25.090,Variant 20,20
b1_273,Assess_loan_risk,,2004-02-25 12:34:02.331,Variant 20,20
b1_273,Assess_eligibility,,2004-02-25 12:51:12.653,Variant 20,20
b1_273,Prepare_acceptance_pack,,2004-02-25 13:47:59.162,Variant 20,20
b1_273,Check_if_home_insurance_quote_is_requested,,2004-02-25 13:48:53.476,Variant 20,20
b1_273,Send_acceptance_pack,,2004-02-25 14:29:38.387,Variant 20,20
b1_273,Verify_repayment_agreement,,2004-02-25 14:33:32.394,Variant 20,20
b1_273,Approve_application,,2004-02-25 14:48:15.594,Variant 20,20
b1_273,Loan__application_approved,,2004-02-25 14:48:15.594,Variant 20,20
b1_44,Loan__application_received,,2004-02-04 16:00:00.000,Variant 1,1
b1_44,Check__application__form_completeness,,2004-02-04 16:12:37.160,Variant 1,1
b1_44,Appraise_property,,2004-02-04 16:16:36.224,Variant 1,1
b1_44,Check_credit_history,,2004-02-04 16:45:10.464,Variant 1,1
b1_44,Assess_loan_risk,,2004-02-04 17:36:50.599,Variant 1,1
b1_44,Assess_eligibility,,2004-02-04 17:41:54.243,Variant 1,1
b1_44,Reject_application,,2004-02-04 17:45:02.649,Variant 1,1
b1_44,Loan_application_rejected,,2004-02-04 17:45:02.649,Variant 1,1
b1_487,Loan__application_received,,2004-03-15 13:30:00.000,Variant 17,17
b1_487,Check__application__form_completeness,,2004-03-15 13:36:42.023,Variant 17,17
b1_487,Check_credit_history,,2004-03-15 13:44:48.650,Variant 17,17
b1_487,Assess_loan_risk,,2004-03-15 13:49:36.872,Variant 17,17
b1_487,Appraise_property,,2004-03-15 13:54:44.674,Variant 17,17
b1_487,Assess_eligibility,,2004-03-15 14:27:03.034,Variant 17,17
b1_487,Prepare_acceptance_pack,,2004-03-15 14:43:40.856,Variant 17,17
b1_487,Check_if_home_insurance_quote_is_requested,,2004-03-15 16:45:49.450,Variant 17,17
b1_487,Send_home_insurance_quote,,2004-03-15 16:54:11.372,Variant 17,17
b1_487,Verify_repayment_agreement,,2004-03-15 17:12:43.815,Variant 17,17
b1_487,Cancel_application,,2004-03-15 17:34:55.163,Variant 17,17
b1_487,Loan__application_canceled,,2004-03-15 17:34:55.163,Variant 17,17
b1_64,Loan__application_received,,2004-02-05 18:00:00.000,Variant 12,12
b1_64,Check__application__form_completeness,,2004-02-06 10:09:04.254,Variant 12,12
b1_64,Appraise_property,,2004-02-06 10:17:54.313,Variant 12,12
b1_64,Check_credit_history,,2004-02-06 10:47:41.686,Variant 12,12
b1_64,Assess_loan_risk,,2004-02-06 10:54:44.917,Variant 12,12
b1_64,Assess_eligibility,,2004-02-06 11:01:47.558,Variant 12,12
b1_64,Prepare_acceptance_pack,,2004-02-06 11:20:52.186,Variant 12,12
b1_64,Check_if_home_insurance_quote_is_requested,,2004-02-06 11:29:02.800,Variant 12,12
b1_64,Send_home_insurance_quote,,2004-02-06 11:35:48.868,Variant 12,12
b1_64,Verify_repayment_agreement,,2004-02-06 11:47:39.991,Variant 12,12
b1_64,Approve_application,,2004-02-06 12:04:19.215,Variant 12,12
b1_64,Loan__application_approved,,2004-02-06 12:04:19.215,Variant 12,12
b1_374,Loan__application_received,,2004-03-04 13:00:00.000,Variant 4,4
b1_374,Check__application__form_completeness,,2004-03-04 13:37:10.875,Variant 4,4
b1_374,Check_credit_history,,2004-03-04 14:00:52.048,Variant 4,4
b1_374,Assess_loan_risk,,2004-03-04 14:04:07.227,Variant 4,4
b1_374,Appraise_property,,2004-03-04 14:20:02.949,Variant 4,4
b1_374,Assess_eligibility,,2004-03-04 14:32:43.406,Variant 4,4
b1_374,Reject_application,,2004-03-04 14:46:02.561,Variant 4,4
b1_374,Loan_application_rejected,,2004-03-04 14:46:02.561,Variant 4,4
b1_360,Loan__application_received,,2004-03-03 14:00:00.000,Variant 7,7
b1_360,Check__application__form_completeness,,2004-03-03 14:29:46.210,Variant 7,7
b1_360,Appraise_property,,2004-03-03 15:16:15.975,Variant 7,7
b1_360,Check_credit_history,,2004-03-03 15:40:29.648,Variant 7,7
b1_360,Assess_loan_risk,,2004-03-03 15:45:39.017,Variant 7,7
b1_360,Assess_eligibility,,2004-03-03 16:30:48.757,Variant 7,7
b1_360,Prepare_acceptance_pack,,2004-03-03 17:06:51.797,Variant 7,7
b1_360,Check_if_home_insurance_quote_is_requested,,2004-03-03 17:25:07.233,Variant 7,7
b1_360,Send_acceptance_pack,,2004-03-04 10:05:13.308,Variant 7,7
b1_360,Verify_repayment_agreement,,2004-03-04 11:05:47.431,Variant 7,7
b1_360,Approve_application,,2004-03-04 11:06:50.823,Variant 7,7
b1_360,Loan__application_approved,,2004-03-04 11:06:50.823,Variant 7,7
b1_263,Loan__application_received,,2004-02-24 13:30:00.000,Variant 7,7
b1_263,Check__application__form_completeness,,2004-02-24 13:59:45.644,Variant 7,7
b1_263,Appraise_property,,2004-02-24 14:33:49.139,Variant 7,7
b1_263,Check_credit_history,,2004-02-24 14:34:10.949,Variant 7,7
b1_263,Assess_loan_risk,,2004-02-24 15:27:20.398,Variant 7,7
b1_263,Assess_eligibility,,2004-02-24 15:54:03.482,Variant 7,7
b1_263,Prepare_acceptance_pack,,2004-02-24 16:06:32.014,Variant 7,7
b1_263,Check_if_home_insurance_quote_is_requested,,2004-02-24 16:16:17.671,Variant 7,7
b1_263,Send_acceptance_pack,,2004-02-24 16:47:07.622,Variant 7,7
b1_263,Verify_repayment_agreement,,2004-02-24 16:59:38.032,Variant 7,7
b1_263,Approve_application,,2004-02-24 17:04:21.083,Variant 7,7
b1_263,Loan__application_approved,,2004-02-24 17:04:21.083,Variant 7,7
b1_195,Loan__application_received,,2004-02-18 11:30:00.000,Variant 19,19
b1_195,Check__application__form_completeness,,2004-02-18 11:36:17.281,Variant 19,19
b1_195,Check_credit_history,,2004-02-18 11:58:35.757,Variant 19,19
b1_195,Appraise_property,,2004-02-18 12:03:01.300,Variant 19,19
b1_195,Assess_loan_risk,,2004-02-18 12:55:44.290,Variant 19,19
b1_195,Assess_eligibility,,2004-02-18 13:16:55.629,Variant 19,19
b1_195,Prepare_acceptance_pack,,2004-02-18 13:41:15.385,Variant 19,19
b1_195,Check_if_home_insurance_quote_is_requested,,2004-02-18 15:35:39.420,Variant 19,19
b1_195,Send_acceptance_pack,,2004-02-18 17:45:37.433,Variant 19,19
b1_195,Verify_repayment_agreement,,2004-02-19 10:30:18.721,Variant 19,19
b1_195,Cancel_application,,2004-02-19 10:32:27.704,Variant 19,19
b1_195,Loan__application_canceled,,2004-02-19 10:32:27.704,Variant 19,19
b1_54,Loan__application_received,,2004-02-05 13:00:00.000,Variant 14,14
b1_54,Check__application__form_completeness,,2004-02-05 13:19:38.792,Variant 14,14
b1_54,Check_credit_history,,2004-02-05 13:21:26.071,Variant 14,14
b1_54,Assess_loan_risk,,2004-02-05 13:38:33.973,Variant 14,14
b1_54,Appraise_property,,2004-02-05 13:43:20.195,Variant 14,14
b1_54,Assess_eligibility,,2004-02-05 13:43:52.976,Variant 14,14
b1_54,Prepare_acceptance_pack,,2004-02-05 14:08:04.800,Variant 14,14
b1_54,Check_if_home_insurance_quote_is_requested,,2004-02-05 14:13:44.214,Variant 14,14
b1_54,Send_home_insurance_quote,,2004-02-05 14:22:20.997,Variant 14,14
b1_54,Verify_repayment_agreement,,2004-02-05 14:28:53.486,Variant 14,14
b1_54,Approve_application,,2004-02-05 14:41:10.752,Variant 14,14
b1_54,Loan__application_approved,,2004-02-05 14:41:10.752,Variant 14,14
b1_267,Loan__application_received,,2004-02-24 15:30:00.000,Variant 2,2
b1_267,Check__application__form_completeness,,2004-02-24 15:33:51.902,Variant 2,2
b1_267,Check_credit_history,,2004-02-24 15:44:27.143,Variant 2,2
b1_267,Appraise_property,,2004-02-24 16:00:21.134,Variant 2,2
b1_267,Assess_loan_risk,,2004-02-24 17:12:21.440,Variant 2,2
b1_267,Assess_eligibility,,2004-02-24 17:45:46.541,Variant 2,2
b1_267,Reject_application,,2004-02-24 17:56:15.187,Variant 2,2
b1_267,Loan_application_rejected,,2004-02-24 17:56:15.187,Variant 2,2
b1_126,Loan__application_received,,2004-02-11 17:00:00.000,Variant 1,1
b1_126,Check__application__form_completeness,,2004-02-11 17:04:30.205,Variant 1,1
b1_126,Appraise_property,,2004-02-11 17:05:13.854,Variant 1,1
b1_126,Check_credit_history,,2004-02-11 17:13:44.647,Variant 1,1
b1_126,Assess_loan_risk,,2004-02-11 17:23:37.601,Variant 1,1
b1_126,Assess_eligibility,,2004-02-11 17:29:19.523,Variant 1,1
b1_126,Reject_application,,2004-02-11 17:36:32.976,Variant 1,1
b1_126,Loan_application_rejected,,2004-02-11 17:36:32.976,Variant 1,1
b1_412,Loan__application_received,,2004-03-08 16:00:00.000,Variant 2,2
b1_412,Check__application__form_completeness,,2004-03-08 16:51:34.003,Variant 2,2
b1_412,Check_credit_history,,2004-03-08 17:29:23.258,Variant 2,2
b1_412,Appraise_property,,2004-03-09 10:09:11.454,Variant 2,2
b1_412,Assess_loan_risk,,2004-03-09 10:21:21.906,Variant 2,2
b1_412,Assess_eligibility,,2004-03-09 10:39:38.069,Variant 2,2
b1_412,Reject_application,,2004-03-09 12:01:44.162,Variant 2,2
b1_412,Loan_application_rejected,,2004-03-09 12:01:44.162,Variant 2,2
b1_161,Loan__application_received,,2004-02-16 10:30:00.000,Variant 46,46
b1_161,Check__application__form_completeness,,2004-02-16 11:02:18.932,Variant 46,46
b1_161,Return_application_back_to_applicant,,2004-02-16 11:05:50.883,Variant 46,46
b1_161,Receive_updated_application,,2004-02-16 13:23:47.399,Variant 46,46
b1_161,Check__application__form_completeness,,2004-02-16 13:39:18.530,Variant 46,46
b1_161,Check_credit_history,,2004-02-16 13:49:52.094,Variant 46,46
b1_161,Assess_loan_risk,,2004-02-16 13:53:32.168,Variant 46,46
b1_161,Appraise_property,,2004-02-16 14:11:45.096,Variant 46,46
b1_161,Assess_eligibility,,2004-02-16 15:18:01.373,Variant 46,46
b1_161,Reject_application,,2004-02-16 15:57:19.492,Variant 46,46
b1_161,Loan_application_rejected,,2004-02-16 15:57:19.492,Variant 46,46
b1_218,Loan__application_received,,2004-02-19 15:00:00.000,Variant 15,15
b1_218,Check__application__form_completeness,,2004-02-19 15:40:36.392,Variant 15,15
b1_218,Check_credit_history,,2004-02-19 16:04:12.871,Variant 15,15
b1_218,Appraise_property,,2004-02-19 16:38:15.803,Variant 15,15
b1_218,Assess_loan_risk,,2004-02-19 16:55:27.960,Variant 15,15
b1_218,Assess_eligibility,,2004-02-19 17:16:06.336,Variant 15,15
b1_218,Prepare_acceptance_pack,,2004-02-20 10:47:35.067,Variant 15,15
b1_218,Check_if_home_insurance_quote_is_requested,,2004-02-20 11:37:06.553,Variant 15,15
b1_218,Send_home_insurance_quote,,2004-02-20 11:43:31.458,Variant 15,15
b1_218,Verify_repayment_agreement,,2004-02-20 12:08:39.410,Variant 15,15
b1_218,Cancel_application,,2004-02-20 12:34:28.243,Variant 15,15
b1_218,Loan__application_canceled,,2004-02-20 12:34:28.243,Variant 15,15
b1_321,Loan__application_received,,2004-03-01 10:30:00.000,Variant 20,20
b1_321,Check__application__form_completeness,,2004-03-01 11:11:07.924,Variant 20,20
b1_321,Check_credit_history,,2004-03-01 11:32:57.369,Variant 20,20
b1_321,Appraise_property,,2004-03-01 11:34:40.138,Variant 20,20
b1_321,Assess_loan_risk,,2004-03-01 11:59:15.292,Variant 20,20
b1_321,Assess_eligibility,,2004-03-01 12:29:03.950,Variant 20,20
b1_321,Prepare_acceptance_pack,,2004-03-01 13:03:37.903,Variant 20,20
b1_321,Check_if_home_insurance_quote_is_requested,,2004-03-01 13:20:46.655,Variant 20,20
b1_321,Send_acceptance_pack,,2004-03-01 13:34:49.087,Variant 20,20
b1_321,Verify_repayment_agreement,,2004-03-01 13:35:41.918,Variant 20,20
b1_321,Approve_application,,2004-03-01 14:06:20.190,Variant 20,20
b1_321,Loan__application_approved,,2004-03-01 14:06:20.190,Variant 20,20
b1_386,Loan__application_received,,2004-03-05 11:00:00.000,Variant 1,1
b1_386,Check__application__form_completeness,,2004-03-05 11:04:31.462,Variant 1,1
b1_386,Appraise_property,,2004-03-05 11:14:28.821,Variant 1,1
b1_386,Check_credit_history,,2004-03-05 11:33:20.224,Variant 1,1
b1_386,Assess_loan_risk,,2004-03-05 12:02:18.047,Variant 1,1
b1_386,Assess_eligibility,,2004-03-05 12:44:40.304,Variant 1,1
b1_386,Reject_application,,2004-03-05 14:12:25.390,Variant 1,1
b1_386,Loan_application_rejected,,2004-03-05 14:12:25.390,Variant 1,1
b1_440,Loan__application_received,,2004-03-10 14:00:00.000,Variant 6,6
b1_440,Check__application__form_completeness,,2004-03-10 15:29:06.120,Variant 6,6
b1_440,Appraise_property,,2004-03-10 15:48:50.446,Variant 6,6
b1_440,Check_credit_history,,2004-03-10 15:50:39.043,Variant 6,6
b1_440,Assess_loan_risk,,2004-03-10 16:59:49.207,Variant 6,6
b1_440,Assess_eligibility,,2004-03-10 17:04:49.439,Variant 6,6
b1_440,Prepare_acceptance_pack,,2004-03-10 17:22:51.773,Variant 6,6
b1_440,Check_if_home_insurance_quote_is_requested,,2004-03-10 17:45:16.711,Variant 6,6
b1_440,Send_acceptance_pack,,2004-03-11 10:56:54.079,Variant 6,6
b1_440,Verify_repayment_agreement,,2004-03-11 11:37:19.111,Variant 6,6
b1_440,Cancel_application,,2004-03-11 11:38:44.797,Variant 6,6
b1_440,Loan__application_canceled,,2004-03-11 11:38:44.797,Variant 6,6
b1_308,Loan__application_received,,2004-02-27 12:00:00.000,Variant 44,44
b1_308,Check__application__form_completeness,,2004-02-27 12:10:26.727,Variant 44,44
b1_308,Return_application_back_to_applicant,,2004-02-27 12:12:23.018,Variant 44,44
b1_308,Receive_updated_application,,2004-02-27 12:13:40.860,Variant 44,44
b1_308,Check__application__form_completeness,,2004-02-27 12:41:38.844,Variant 44,44
b1_308,Check_credit_history,,2004-02-27 12:52:10.841,Variant 44,44
b1_308,Appraise_property,,2004-02-27 13:08:58.249,Variant 44,44
b1_308,Assess_loan_risk,,2004-02-27 14:21:20.321,Variant 44,44
b1_308,Assess_eligibility,,2004-02-27 14:38:14.260,Variant 44,44
b1_308,Reject_application,,2004-02-27 14:58:12.730,Variant 44,44
b1_308,Loan_application_rejected,,2004-02-27 14:58:12.730,Variant 44,44
b1_370,Loan__application_received,,2004-03-04 11:00:00.000,Variant 12,12
b1_370,Check__application__form_completeness,,2004-03-04 11:04:09.251,Variant 12,12
b1_370,Appraise_property,,2004-03-04 11:30:46.400,Variant 12,12
b1_370,Check_credit_history,,2004-03-04 12:08:50.220,Variant 12,12
b1_370,Assess_loan_risk,,2004-03-04 12:39:56.097,Variant 12,12
b1_370,Assess_eligibility,,2004-03-04 12:47:54.862,Variant 12,12
b1_370,Prepare_acceptance_pack,,2004-03-04 12:48:37.856,Variant 12,12
b1_370,Check_if_home_insurance_quote_is_requested,,2004-03-04 13:23:38.161,Variant 12,12
b1_370,Send_home_insurance_quote,,2004-03-04 13:35:52.240,Variant 12,12
b1_370,Verify_repayment_agreement,,2004-03-04 14:10:33.900,Variant 12,12
b1_370,Approve_application,,2004-03-04 16:37:28.667,Variant 12,12
